dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,sgd,128,True,0.1,1.0,0.9567019,12.43199490000552
higgs,sgd,256,True,0.1,1.0,0.9696216,12.270493599993642
higgs,momentum,1,True,0.1,1.0,0.9493239,57.14101399999345
higgs,momentum,8,True,0.1,1.0,0.9491416,18.406181300000753
higgs,momentum,32,True,0.1,1.0,0.94910073,14.24685930000851
higgs,momentum,128,True,0.1,1.0,0.9490854,12.509757100007846
higgs,momentum,256,True,0.1,1.0,0.94907963,12.72933989999001
higgs,adagrad,1,True,0.1,1.0,0.95354664,61.75231539999368
higgs,adagrad,8,True,0.1,1.0,0.94949377,19.2439960000047
higgs,adagrad,32,True,0.1,1.0,0.94946134,13.915069399998174
higgs,adagrad,128,True,0.1,1.0,0.94962096,12.399061299991445
higgs,adagrad,256,True,0.1,1.0,0.9498569,12.377348699999857
higgs,sgd,1,False,0.1,2.5,0.9164204,41.76357799999823
higgs,sgd,8,False,0.1,2.5,0.9299965,9.672614900002372
higgs,sgd,32,False,0.1,2.5,0.93547875,6.057144000005792
higgs,sgd,128,False,0.1,2.5,0.96218264,5.262747800006764
higgs,sgd,256,False,0.1,2.5,0.9737787,5.137149899994256
higgs,momentum,1,False,0.1,2.5,0.91658056,44.25329459999921
higgs,momentum,8,False,0.1,2.5,0.91641724,9.816771900004824
higgs,momentum,32,False,0.1,2.5,0.91636753,6.1277808000013465
higgs,momentum,128,False,0.1,2.5,0.9174995,5.0716734000016
higgs,momentum,256,False,0.1,2.5,0.9233633,4.9831159000023035
higgs,adagrad,1,False,0.1,2.5,0.97995454,46.26526539999759
higgs,adagrad,8,False,0.1,2.5,0.96361685,10.168116799992276
higgs,adagrad,32,False,0.1,2.5,0.9496167,6.18075269999099
higgs,adagrad,128,False,0.1,2.5,0.93635845,5.11587779999536
higgs,adagrad,256,False,0.1,2.5,0.93160045,4.917777700000443
higgs,sgd,1,True,0.1,2.5,0.92066455,54.57562119999784
higgs,sgd,8,True,0.1,2.5,0.9307556,19.66876939999929
higgs,sgd,32,True,0.1,2.5,0.9347726,14.253251699992688
higgs,sgd,128,True,0.1,2.5,0.95670533,13.0251763999986
higgs,sgd,256,True,0.1,2.5,0.9698181,12.913465699995868
higgs,momentum,1,True,0.1,2.5,0.91802734,59.06551820000459
