dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,momentum,1,True,0.01,1.3,0.9347154,57.91471319999255
higgs,momentum,8,True,0.01,1.3,0.93470144,19.287082299997564
higgs,momentum,32,True,0.01,1.3,0.9349822,14.625304100001813
higgs,momentum,128,True,0.01,1.3,0.9577844,14.056055399996694
higgs,momentum,256,True,0.01,1.3,0.9693928,12.883482699995511
higgs,adagrad,1,True,0.01,1.3,1.0102932,61.735682999991695
higgs,adagrad,8,True,0.01,1.3,0.9668045,19.675163499996415
higgs,adagrad,32,True,0.01,1.3,0.9711845,14.167168499989202
higgs,adagrad,128,True,0.01,1.3,0.9364363,12.834672999990289
higgs,adagrad,256,True,0.01,1.3,0.9360811,12.839875000005122
higgs,sgd,1,False,0.01,1.5,0.9565239,43.253353600011906
higgs,sgd,8,False,0.01,1.5,0.984789,10.118306899996242
higgs,sgd,32,False,0.01,1.5,0.9924308,7.090494100004435
higgs,sgd,128,False,0.01,1.5,0.9962301,5.950034599998617
higgs,sgd,256,False,0.01,1.5,0.99740046,5.689886300009675
higgs,momentum,1,False,0.01,1.5,0.9320955,45.957361300010234
higgs,momentum,8,False,0.01,1.5,0.93210375,10.708213799996884
higgs,momentum,32,False,0.01,1.5,0.93543553,6.819179899990559
higgs,momentum,128,False,0.01,1.5,0.96273315,5.777979199992842
higgs,momentum,256,False,0.01,1.5,0.9739306,5.658252499997616
higgs,adagrad,1,False,0.01,1.5,0.99646187,49.3269530999969
higgs,adagrad,8,False,0.01,1.5,0.9953351,11.217690999998013
higgs,adagrad,32,False,0.01,1.5,0.99390113,6.89654519999749
higgs,adagrad,128,False,0.01,1.5,0.9900615,5.869270700000925
higgs,adagrad,256,False,0.01,1.5,0.99259675,5.590430100011872
higgs,sgd,1,True,0.01,1.5,0.95048124,57.78183090001403
higgs,sgd,8,True,0.01,1.5,0.9823556,19.22779140000057
higgs,sgd,32,True,0.01,1.5,0.9912372,14.922339299999294
higgs,sgd,128,True,0.01,1.5,0.9957185,14.049706899997545
higgs,sgd,256,True,0.01,1.5,0.99698234,13.893381400004728
higgs,momentum,1,True,0.01,1.5,0.9300194,60.435498299993924
higgs,momentum,8,True,0.01,1.5,0.9307575,20.156772100002854
higgs,momentum,32,True,0.01,1.5,0.9347638,15.368947000009939
higgs,momentum,128,True,0.01,1.5,0.95698833,13.942998500002432
higgs,momentum,256,True,0.01,1.5,0.97023106,13.585280200000852
higgs,adagrad,1,True,0.01,1.5,0.9663174,63.572765599994455
